"","ID","REGION","SUBREGION","COUNTRY","PROGRAM_NAME","PROGRAM_CODE","YEAR","SITE_CODE","SITE_NAME","LAT","LON","WATER_DEPTH","SOURCES","COUNTRY_CODE"
"406",96001594,"Americas","Eastern Caribbean","Netherlands Antilles","Reef Keeper Coral Reef Monitoring","RKCRM","1999, 2000, 2001","","Molly's Bithday Reef",18.116943359375,-62.01111,"","Alexander Stone, reefkeeper@earthlink.net","ANT"
"407",96001607,"Americas","Eastern Caribbean","Netherlands Antilles","Reef Keeper Coral Reef Monitoring","RKCRM","","","Something Special Reef ",12.1736669540405,-67.70995,"10","Alexander Stone, reefkeeper@earthlink.net","ANT"
"408",96001608,"Americas","Eastern Caribbean","Netherlands Antilles","Reef Keeper Coral Reef Monitoring","RKCRM","","","South Gardens Reef",18.3788166046143,-66.51605,"15","Alexander Stone, reefkeeper@earthlink.net","ANT"
"409",10002065,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Barcadera",12.2004995346069,-68.30833,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_L"
"410",10002066,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Carl's Jam",12.1658334732056,-68.3266666666667,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_L"
"411",10002324,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Habitat",12.2004995346069,-68.30833,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_L"
"412",10002067,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Karpata",12.2183332443237,-68.3528333333333,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_L"
"413",10002068,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Twin Peaks",12.2583332061768,-68.4275,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_L"
"414",10002325,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","W. KLEIN(REAL)",12.164999961853,-68.33,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_L"
"415",8000980,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Caribbean Coastal Marine Productivity Program","CARICOMP","1994, 1995","","Spaanse Water ( Spanish Water ) 12N068W0028",12.0500001907349,-68.86667,"","Dulcie Linton, dmlinton@uwimona.edu.jm","ANT_L"
"416",134004689,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Porto Mari Reef Ball Project","PMRBP","2001 (partially), 2002, 2003","","Porto Mari Transect #1",12.1311597824097,-69.05248,"12","Paul Spiertz, paul@portomari.com","ANT_L"
"417",134004690,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Porto Mari Reef Ball Project","PMRBP","2001 (partially), 2002, 2003","","Porto Mari Transect #2",12.1312103271484,-69.05236,"6","Paul Spiertz, paul@portomari.com","ANT_L"
"418",134004691,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Porto Mari Reef Ball Project","PMRBP","2001 (partially), 2002, 2003","","Porto Mari Transect #3",12.1308898925781,-69.05199,"10","Paul Spiertz, paul@portomari.com","ANT_L"
"419",108001565,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Reef Care","ReefCare","1997, 1998, 1999, 2000, 2001","","Curacao- Watamula",12.3848333358765,-68.839983,"12","Theo v/d Giessen, reefcare@cura.net","ANT_L"
"420",108001569,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Reef Care","ReefCare","1997, 1998, 1999, 2000, 2001 (?)","","Ootspunt",12.0415000915527,-67.25005,"12","Theo v/d Giessen, reefcare@cura.net","ANT_L"
"421",108001567,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Reef Care","ReefCare","1997, 1998, 1999, 2000, 2001","","Porto Marie Reef",12.2198333740234,-68.85505,"12","Theo v/d Giessen, reefcare@cura.net","ANT_L"
"422",108001566,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Reef Care","ReefCare","1997, 1998, 1999, 2000, 2001","","Pos Spaño Reef",12.2807836532593,-68.85505,"12","Theo v/d Giessen, reefcare@cura.net","ANT_L"
"423",108001568,"Americas","Eastern Caribbean","Netherlands Antilles (Leeward)","Reef Care","ReefCare","1997, 1998, 1999, 2000, 2001","","Slangenbaii",12.1383657455444,-67.003,"12","Theo v/d Giessen, reefcare@cura.net","ANT_L"
"424",10002172,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Anchor Point",17.4631671905518,-62.9871666,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"425",10002163,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Babylon",17.6281661987305,-63.2595,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"426",10002173,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Barracuda Reef",17.4675006866455,-62.9906666,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"427",10002175,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Five Fingers",17.4648342132568,-62.96666667,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"428",10002164,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Gore Gut",17.6308326721191,-63.215,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"429",10002165,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Green Island",17.6496658325195,-63.228,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"430",10002176,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Hangover",17.4648342132568,-62.986,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"431",10002181,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Hens and Chickens Reef",18.0106658935547,-63.008,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"432",10002166,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Hole in Corner",17.6166667938232,-63.2273333,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"433",10002167,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Hot Springs",17.6248340606689,-63.2595,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"434",10002168,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Ladder Labyrinth",17.6259994506836,-63.2605,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"435",10002178,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Ledges",17.4633331298828,-62.9848333,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"436",10002182,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Mike's Maze Reef ",17.9895668029785,-63.0599833333333,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"437",10002179,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Mushroom Gardens",17.4624996185303,-62.97766667,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"438",10002169,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Porites point",17.6313323974609,-63.258,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"439",10002328,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Saba Bank 1",17.4629325866699,-63.2226333333333,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"440",10002329,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Saba Bank 2",17.4867992401123,-63.2316333333333,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"441",10002330,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Saba Bank 3",17.487850189209,-63.5156666666667,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"442",10002170,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Tent Reef",17.6165008544922,-63.2566666,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"443",10002174,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","The Blocks",17.4643325805664,-62.985,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"444",10002177,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","The Humps,",17.4634990692139,-62.9781666,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"445",10002171,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Torrens Point",17.6434993743896,-63.2538333,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"446",10002180,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Valley of the Sponges",17.4640007019043,-62.9825,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","ANT_W"
"447",8000979,"Americas","Eastern Caribbean","Netherlands Antilles (Windward)","Caribbean Coastal Marine Productivity Program","CARICOMP","1993, 1994, 1995, 1996, 1998","","Ladder Labyrinth 17N063W0010",17.6266708374023,-63.25833,"","Dulcie Linton, dmlinton@uwimona.edu.jm","ANT_W"
"448",50000324,"Americas","Eastern Caribbean","St. Barthélemy","The Marine Reserve St. Barthelemy French West Indies","MRSB-FWI","1996, 1998, 2001","","Gros Islets",17.9069995880127,-62.868,"","Dr. Deborah Brosnan, brosnan@sei.org","GLP_SBA"
"449",50000325,"Americas","Eastern Caribbean","St. Barthélemy","The Marine Reserve St. Barthelemy French West Indies","MRSB-FWI","1996, 1998, 2001","","Ile Fregate",17.9540004730225,-62.826,"","Dr. Deborah Brosnan, brosnan@sei.org","GLP_SBA"
"450",50000326,"Americas","Eastern Caribbean","St. Barthélemy","The Marine Reserve St. Barthelemy French West Indies","MRSB-FWI","1996, 1998, 2001","","Paine de Sucre",17.9009990692139,-62.88,"","Dr. Deborah Brosnan, brosnan@sei.org","GLP_SBA"
"451",9002274,"Americas","Eastern Caribbean","St. Kitts and Nevis","Reef Check","RC","2004","62.43.145W.17.16.486N","Ponds Bar",17.2747777777778,-62.7190833333333,"","Reef Check Foundation, rcdata@reefcheck.org","KNA"
"452",9002267,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","1999,2003,2004,2006","61.4.80W.13.51.84N","Anse Chastanet Reef",13.864,-61.08,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"453",9002263,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2006","61.4.48W.13.51.45N","Anse Chastanet Reef",13.8575,-61.0746666666667,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"454",9002228,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","1999,2000,2001,2006","61.04.29W.13.48.93N","Coral Gardens",13.8155,-61.0715,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"455",9002231,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2003,2004","61.0755W.13.8100N","Coral Gardens",13.81,-61.0755,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"456",9002226,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2003,2004,2006","61.0055W.13.7515N","Flat Land (Laborie)",13.7515,-61.0055,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"457",9002265,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2008","61.4.5W.13.51.7N","Grande Caille",13.8616666666667,-61.075,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"458",9002225,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2003,2004","61.0035W.13.7540N","Kay Ken (Laborie)",13.754,-61.0035,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"459",9002224,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2003,2004,2006","60.9555W.14.1015N","Le Sport Reef",14.1015,-60.9555,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"460",9002257,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","1999,2001,2005,2006,2007","61.3.9W.13.50.34N","Malgretoute",13.839,-61.065,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"461",9002230,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2003,2004","61.0705W.13.8400N","Malgretoute",13.84,-61.0705,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"462",9002222,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2002,2003,2004,2006","60.56.7.4W.13.43.13.8N","Maria Islands Nature Reserve",13.7205,-60.9353888888889,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"463",9002229,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2005,2006,2007,2008","61.04W.13.51.5N","Rachette Point",13.8583333333333,-61.0666666666667,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"464",9002227,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2006","61.04.15W.13.51.4N","Rachette Pointe",13.8566666666667,-61.0691666666667,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"465",9002258,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2008","61.3.9W.13.50.3N","Superman's Flight",13.8383333333333,-61.065,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"466",9002292,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2005,2006","64.04.20W.13.50.00N","Superman's Flight",13.8333333333333,-64.07,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"467",9002262,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2006,2007","61.4.126W.13.49.798N","Superman's Flight",13.8299722222222,-61.0687777777778,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"468",9002264,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2000","61.4.51E.13.51.51N","Turtle Reef",13.8585,-61.0751666666667,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"469",9002232,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2003,2004","61.08011W.13.8600N","Turtle Reef",13.86,-61.08,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"470",9002266,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","1999,2006","61.4.77E.13.51.95N","Turtle Reef",13.8658333333333,-61.0795,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"471",9002256,"Americas","Eastern Caribbean","St. Lucia","Reef Check","RC","2006,2007","61.3.533W.13.55.741N","Virgin Point, Canaries",13.9290277777778,-61.0588888888889,"","Reef Check Foundation, rcdata@reefcheck.org","LCA"
"472",10002187,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Horseshoe Reef, Site A",12.6334667205811,-61.3491333333333,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","VCT"
"473",10002185,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Horseshoe Reef, Site B",12.6334667205811,-61.3491333333333,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","VCT"
"474",10002186,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Horseshoe Reef, Site C",12.6300163269043,-61.3511166666667,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","VCT"
"475",10002184,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Horseshoe Reef, Site D",12.6357164382935,-61.3487166666667,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","VCT"
"476",10002183,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Atlantic and Gulf Rapid Reef Assessment","AGRRA","","","Horseshoe Reef, Site E",12.6357164382935,-61.3484611111111,"","Robert Ginsburg, rginsburg@rsmas.miami.edu","VCT"
"477",9002242,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Reef Check","RC","2007","61.20.17.5W.12.42.28.7N","Bachelors Reef",12.7079722222222,-61.3381944444444,"","Reef Check Foundation, rcdata@reefcheck.org","VCT"
"478",9002236,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Reef Check","RC","2004,2005,2007","61.14.886W.13.09.783N","Gardens",13.1630555555556,-61.2481111111111,"","Reef Check Foundation, rcdata@reefcheck.org","VCT"
"479",9002243,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Reef Check","RC","2007","61.20.53.2W.12.38.17N","Horseshoe (outside)",12.6380555555556,-61.3481111111111,"","Reef Check Foundation, rcdata@reefcheck.org","VCT"
"480",9002244,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Reef Check","RC","2005,2007","61.21.01W.12.38.09N","Horseshoe Reef Back Reef",12.6358333333333,-61.3502777777778,"","Reef Check Foundation, rcdata@reefcheck.org","VCT"
"481",9002238,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Reef Check","RC","2005,2007","61.16.32.5W.12.59.35.7N","Moonhole",12.99325,-61.2756944444444,"","Reef Check Foundation, rcdata@reefcheck.org","VCT"
"482",9002237,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Reef Check","RC","2004","61.16.030W.13.10.995N","Orca 2",13.18325,-61.2671666666667,"","Reef Check Foundation, rcdata@reefcheck.org","VCT"
"483",9002246,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Reef Check","RC","2005,2007","61.21.33W.12.37.59N","Petit Bateau",12.6330555555556,-61.3591666666667,"","Reef Check Foundation, rcdata@reefcheck.org","VCT"
"484",9002245,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Reef Check","RC","2005,2007","61.21.02W.12.37.28N","Petit Tabac",12.6244444444444,-61.3505555555556,"","Reef Check Foundation, rcdata@reefcheck.org","VCT"
"485",9002234,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Reef Check","RC","2005","61.11.26W.12.53.7.2N","Plantain Mustique",12.8853333333333,-61.1905555555556,"","Reef Check Foundation, rcdata@reefcheck.org","VCT"
"486",9002240,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Reef Check","RC","2005,2007","61.1946W.12.8699N","Plantain Mustique",12.8698888888889,-61.1946111111111,"","Reef Check Foundation, rcdata@reefcheck.org","VCT"
"487",9002241,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Reef Check","RC","2007","61.20.0.5W.12.43.29.3N","The Steps",12.7248055555556,-61.3334722222222,"","Reef Check Foundation, rcdata@reefcheck.org","VCT"
"488",9002233,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Reef Check","RC","2004","61.11.061W.13.08.003N","Young Island",13.1333833333333,-61.1843611111111,"","Reef Check Foundation, rcdata@reefcheck.org","VCT"
"489",9002235,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Reef Check","RC","2005,2007","61.12.210W.13.7.094N","Young Island",13.1182222222222,-61.2035,"","Reef Check Foundation, rcdata@reefcheck.org","VCT"
