"","ID","REGION","SUBREGION","COUNTRY","SITE_CODE","IUCNCAT_CODE","LAT","LON","YEAR_ESTABLISH","TYPE","CODE","NAME","MARINE_EXISTING","LITTORAL_EXISTING","CORAL_EXISTING","REEF_AREA_SIZE","SEAGRASS_EXISTING","MANGROVE_EXISTING","COUNTRY_CODE"
"653",1969,"Americas","Northern Caribbean","Cuba",168264,"IV",21.578056,-82.568056,0,"Reserva Ecol=gica","RE","Punta del Este",0,1,0,9736,0,1,"CUB"
"654",1970,"Americas","Northern Caribbean","Cuba",36097,"V",21.578056,-82.568056,0,"Touristic Natural Area","TNA","Punta del Este",0,1,0,5300,0,1,"CUB"
"655",1971,"Americas","Northern Caribbean","Cuba",31514,"II",21.6,-83.183333,1985,"Parque Nacional Marino","PNM","Punta Francés - Punta Pederales",1,1,1,17424,1,1,"CUB"
"656",2000,"Americas","Northern Caribbean","Cuba",168256,"V",21.91,-83.421944,0,"Parque Nacional","PN","San Felipe",0,1,0,42933,0,1,"CUB"
"657",1914,"Americas","Northern Caribbean","Cuba",36106,"V",20.827071,-78.692933,0,"Integrated Management Area","IMA","Subarchipielago de Jardines de la Reina",1,1,1,30580,0,1,"CUB"
"658",1972,"Americas","Northern Caribbean","Cuba",37245,"V",21.608889,-82.276111,0,"Integrated Management Area","IMA","Subarchipielago de los Canarreos",1,1,1,33110,0,1,"CUB"
"659",1953,"Americas","Northern Caribbean","Cuba",36099,"V",21.426944,-82.886944,1992,"Integrated Management Area","IMA","Sur Isla de la Juventud",1,1,1,142496,0,1,"CUB"
"660",2089,"Americas","Northern Caribbean","Cuba",36111,"II",22.731111,-83.718056,0,"National Park","NP","Vinales",0,1,0,13436,0,0,"CUB"
"661",1788,"Americas","Northern Caribbean","Dominican Republic",300318,"III",18.8,-68.56,1995,"Natural Monument","NM","Bahfa Maim=n",1,1,0,1200,0,0,"DOM"
"662",1875,"Americas","Northern Caribbean","Dominican Republic",14080,"IV",19.935836,-69.325305,1986,"Whale Sanctuary","WhlS","Banco de la Plata",1,0,0,374000,0,0,"DOM"
"663",1849,"Americas","Northern Caribbean","Dominican Republic",20538,"V",19.667,-69.967003,1974,"National Park","NP","Cabo FrancTs Viejo",1,1,1,125,0,0,"DOM"
"664",1873,"Americas","Northern Caribbean","Dominican Republic",31483,"IV",19.879999,-71.800003,1987,"Bird Sanctuary","BS","Cayos Siete Hermanos",0,1,0,0,0,0,"DOM"
"665",1719,"Americas","Northern Caribbean","Dominican Republic",180,"II",18.219999,-68.699997,1975,"National Park","NP","Del Este",1,1,1,80800,1,1,"DOM"
"666",1766,"Americas","Northern Caribbean","Dominican Republic",10921,"III",18.483,-71.532997,1995,"Natural Monument","NM","Dunas de las Calderas",0,1,0,1500,0,0,"DOM"
"667",1737,"Americas","Northern Caribbean","Dominican Republic",10918,"III",18.366667,-69,1995,"Reserva Cientffica","RC","Isla Catalina",1,1,1,900,0,0,"DOM"
"668",1687,"Americas","Northern Caribbean","Dominican Republic",6673,"II",17.705,-71.537003,1983,"National Park","NP","Jaragua",1,1,1,137400,1,1,"DOM"
"669",1753,"Americas","Northern Caribbean","Dominican Republic",102624,"II",18.433001,-69.699997,1986,"National Park","NP","La Caleta",1,0,1,1000,0,0,"DOM"
"670",1791,"Americas","Northern Caribbean","Dominican Republic",6677,"VI",18.997,-68.928001,1983,"Multiple Use Reserve","MUR","Lagunas Redonda y Limón",1,1,0,10770,0,1,"DOM"
"671",1867,"Americas","Northern Caribbean","Dominican Republic",20537,"V",19.816999,-70.699997,1971,"Protected Landscape","PL","Litoral Norte (Puerto Plata)",0,1,0,75,0,0,"DOM"
"672",1751,"Americas","Northern Caribbean","Dominican Republic",20536,"Unknown",18.43,-69.9,1968,"National Park","NP","Litoral Sur (Santo Domingo)",1,1,1,1075,0,0,"DOM"
"673",1793,"Americas","Northern Caribbean","Dominican Republic",181,"II",19.049999,-69.598999,1976,"National Park","NP","Los Haitises",1,1,0,154300,1,1,"DOM"
"674",1868,"Americas","Northern Caribbean","Dominican Republic",6674,"II",19.843889,-71.74,1983,"National Park","NP","Montecristi",1,1,1,130950,1,1,"DOM"
"675",1761,"Americas","Northern Caribbean","Dominican Republic",14179,"II",18.450001,-69.900002,1986,"National Park","NP","Parque Submarino La Caleta",1,0,1,1010,0,0,"DOM"
"676",1756,"Americas","Northern Caribbean","Jamaica",13675,"IV",18.43333333,-77.95,1979,"Fisheries Sanctuary","FS","Bogue Lagoon",1,0,1,0,0,0,"JAM"
"677",1660,"Americas","Northern Caribbean","Jamaica",28867,"Unknown",17.01327,-78.035,0,"Nature Reserve","NR","Middle Morant Cay NR/SciR",1,1,1,0,0,0,"JAM"
"678",1765,"Americas","Northern Caribbean","Jamaica",203,"II",18.474878,-77.957511,1991,"Marine Park","MP","Montego Bay",1,1,1,1530,1,1,"JAM"
"679",1733,"Americas","Northern Caribbean","Jamaica",13676,"Unknown",18.316667,-78.366667,1998,"Marine Park","MP","Negril",1,1,1,0,1,1,"JAM"
"680",1750,"Americas","Northern Caribbean","Jamaica",202,"V",18.425178,-77.050691,1966,"Protected Area","PA","Ocho Rios",1,1,1,0,1,0,"JAM"
"681",1654,"Americas","Northern Caribbean","Jamaica",12820,"Unknown",17,-77.8333,0,"Multiple Use Management Area","MUMA","Pedro Bank and Cays Management Area",1,1,1,0,0,0,"JAM"
"682",1688,"Americas","Northern Caribbean","Jamaica",220101,"V",17.737487,-77.121457,1999,"Protected Area","PA","Portland Bight",1,1,1,817615,0,1,"JAM"
"683",1752,"Americas","Northern Caribbean","Jamaica",13678,"Unknown",18.43,-77.98,0,"Marine Park","MP","Unity Hall",1,0,0,0,0,0,"JAM"
"684",1959,"Americas","Northern Caribbean","Turks and Caicos Islands",31304,"IV",21.483,-71.516998,1992,"National Park","NP","Admiral Cockburn Land And Sea",1,1,0,480,0,0,"TCA"
"685",1963,"Americas","Northern Caribbean","Turks and Caicos Islands",18779,"IV",21.533001,-71.516998,1975,"Nature Reserve","NR","Bell Sound",1,0,0,1142,0,0,"TCA"
"686",1938,"Americas","Northern Caribbean","Turks and Caicos Islands",13976,"IV",21.183001,-71.233002,1987,"Sanctuary","S","Big Sand Cay",0,1,0,151,0,0,"TCA"
"687",1986,"Americas","Northern Caribbean","Turks and Caicos Islands",18783,"II",21.77,-72.299004,1987,"National Park","NP","Chalk Sound",1,0,0,1460,0,0,"TCA"
"688",1958,"Americas","Northern Caribbean","Turks and Caicos Islands",36094,"IV",21.466999,-71.150002,1992,"National Park","NP","Columbus Landfall Marine",1,0,0,518,0,0,"TCA"
"689",2001,"Americas","Northern Caribbean","Turks and Caicos Islands",18786,"II",21.917,-71.883003,1987,"National Park","NP","East Bay Islands",0,1,0,3541,0,1,"TCA"
"690",1999,"Americas","Northern Caribbean","Turks and Caicos Islands",13980,"IV",21.9,-72.083,1987,"National Park","NP","Fort George Land & Sea",1,0,1,494,0,0,"TCA"
"691",1932,"Americas","Northern Caribbean","Turks and Caicos Islands",13979,"IV",21.167,-71.650002,1987,"Sanctuary","S","French, Bush and Seal Cays",1,1,1,20,0,0,"TCA"
"692",1947,"Americas","Northern Caribbean","Turks and Caicos Islands",12832,"IV",21.382999,-71.099998,1987,"National Park","NP","Grand Turk Cays, Land and Sea",1,1,1,156,0,0,"TCA"
"693",1948,"Americas","Northern Caribbean","Turks and Caicos Islands",12832,"IV",21.382999,-71.099998,1987,"National Park","NP","Grand Turk Cays, Land and Sea",1,1,1,156,0,0,"TCA"
"694",1949,"Americas","Northern Caribbean","Turks and Caicos Islands",12832,"IV",21.382999,-71.099998,1987,"National Park","NP","Grand Turk Cays, Land and Sea",1,1,1,156,0,0,"TCA"
"695",1950,"Americas","Northern Caribbean","Turks and Caicos Islands",12832,"IV",21.382999,-71.099998,1987,"National Park","NP","Grand Turk Cays, Land and Sea",1,1,1,156,0,0,"TCA"
"696",1928,"Americas","Northern Caribbean","Turks and Caicos Islands",61699,"V",21.132999,-71.300003,1992,"Area of Historical Interest","AHI","HMS Endymion Wreck",1,1,0,3,0,0,"TCA"
"697",1992,"Americas","Northern Caribbean","Turks and Caicos Islands",18784,"II",21.85,-72.333,1987,"National Park","NP","North West Point Marine",1,1,0,1026,0,1,"TCA"
"698",1987,"Americas","Northern Caribbean","Turks and Caicos Islands",61698,"IV",21.783001,-71.917,1992,"Nature Reserve","NR","North, Middle & East Caicos",1,1,0,54400,0,0,"TCA"
"699",1989,"Americas","Northern Caribbean","Turks and Caicos Islands",36093,"V",21.799999,-72.199997,1992,"National Park","NP","Princess Alexandra Land and Sea",1,1,0,2645,0,0,"TCA"
"700",1942,"Americas","Northern Caribbean","Turks and Caicos Islands",19296,"V",21.267,-71.199997,1987,"Area of Historical Interest","AHI","Salt Cay",0,1,0,176,0,0,"TCA"
"701",1943,"Americas","Northern Caribbean","Turks and Caicos Islands",19296,"V",21.267,-71.199997,1987,"Area of Historical Interest","AHI","Salt Cay",0,1,0,176,0,0,"TCA"
"702",1944,"Americas","Northern Caribbean","Turks and Caicos Islands",19296,"V",21.267,-71.199997,1987,"Area of Historical Interest","AHI","Salt Cay",0,1,0,176,0,0,"TCA"
"703",1955,"Americas","Northern Caribbean","Turks and Caicos Islands",13978,"III",21.45,-71.1333,1987,"National Park","NP","South Creek",0,1,0,74,0,1,"TCA"
"704",2008,"Americas","Northern Caribbean","Turks and Caicos Islands",18781,"IV",21.966999,-72,1987,"Sanctuary","S","Three Mary Cays",0,1,0,13,0,0,"TCA"
"705",1979,"Americas","Northern Caribbean","Turks and Caicos Islands",31295,"IV",21.667,-72.483002,1992,"National Park","NP","West Caicos Marine",1,1,1,397,1,0,"TCA"
"706",369,"Americas","Southern Tropical America","Brazil",81060,"II",-17.985251,-38.62258,1983,"Marine National Park","MNP","Abrolhos",1,0,1,91300,1,0,"BRA"
"707",370,"Americas","Southern Tropical America","Brazil",81060,"II",-17.985251,-38.62258,1983,"Marine National Park","MNP","Abrolhos",1,0,1,91300,1,0,"BRA"
"708",255,"Americas","Southern Tropical America","Brazil",15981,"Ia",-22.45,-43.25,1972,"State Biological Reserve","SBiR","Araras",0,1,0,2068,0,1,"BRA"
"709",676,"Americas","Southern Tropical America","Brazil",46,"Ia",-3.856496,-33.817421,1979,"Biological Reserve","BiR","Atol das Rocas",1,1,1,36249,0,0,"BRA"
"710",677,"Americas","Southern Tropical America","Brazil",46,"Ia",-3.856496,-33.817421,1979,"Biological Reserve","BiR","Atol das Rocas",1,1,1,36249,0,0,"BRA"
"711",678,"Americas","Southern Tropical America","Brazil",46,"Ia",-3.856496,-33.817421,1979,"Biological Reserve","BiR","Atol das Rocas",1,1,1,36249,0,0,"BRA"
"712",662,"Americas","Southern Tropical America","Brazil",61694,"V",-4.333333,-38,1988,"Municipal Environmental Protection Area","MuEPA","Balbino",1,0,0,250,0,0,"BRA"
"713",1018,"Americas","Southern Tropical America","Brazil",57,"II",3.7,-51.183333,1980,"National Park","NP","Cabo Orange",1,1,0,619000,0,1,"BRA"
"714",578,"Americas","Southern Tropical America","Brazil",40904,"V",-7.5,-35.666667,1986,"State Environmental Protection Area","SEPA","Canal de Santa Cruz",0,1,0,5292,0,1,"BRA"
"715",200,"Americas","Southern Tropical America","Brazil",19484,"V",-24.9,-47.616667,1984,"Environmental Protection Area","EPA","CananTia-Iguape-Perufbe",0,1,0,217060,0,1,"BRA"
"716",137,"Americas","Southern Tropical America","Brazil",10822,"Ia",-27.35,-48.516998,1987,"Ecological Station","ES","Carijós",0,1,0,712,0,1,"BRA"
"717",337,"Americas","Southern Tropical America","Brazil",9822,"Ia",-19.666667,-39.9,1984,"Biological Reserve","BiR","Comboios",0,1,0,833,0,1,"BRA"
"718",355,"Americas","Southern Tropical America","Brazil",51,"Ia",-18.366667,-40.183333,1982,"Biological Reserve","BiR","Córrego do Veado",0,1,0,2392,0,0,"BRA"
"719",679,"Americas","Southern Tropical America","Brazil",41087,"II",-3.853889,-32.423056,1988,"Marine National Park","MNP","Fernando de Noronha",1,1,1,11270,0,0,"BRA"
"720",499,"Americas","Southern Tropical America","Brazil",18735,"Ia",-10.35,-36.466667,1981,"Ecological Station","ES","Foz do Sao Francisco",0,1,0,5322,0,1,"BRA"
"721",245,"Americas","Southern Tropical America","Brazil",16103,"V",-22.917,-42.016998,1984,"Environmental Protection Area","EPA","Guapimirim",0,1,0,14340,0,1,"BRA"
"722",166,"Americas","Southern Tropical America","Brazil",40924,"Ia",-25.5,-48.583,1992,"State Biological Reserve","SBiR","Guaraguat·",0,1,0,757,0,1,"BRA"
"723",173,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"724",174,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"725",175,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"726",176,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"727",177,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"728",178,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"729",179,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"730",180,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"731",181,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"732",182,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"733",183,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"734",184,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"735",185,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"736",186,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"737",187,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"738",188,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"739",189,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"740",190,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"741",191,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"742",192,"Americas","Southern Tropical America","Brazil",18738,"Ia",-25.216667,-48.583333,1982,"Ecological Station","ES","Guaraqueçaba",0,1,0,13638,0,1,"BRA"
"743",195,"Americas","Southern Tropical America","Brazil",7906,"V",-25.1,-48.533333,1985,"Environmental Protection Area","EPA","Guaraquetaba",0,1,0,291500,0,1,"BRA"
"744",161,"Americas","Southern Tropical America","Brazil",61730,"V",-25.833333,-48.833333,1992,"State Environmental Protection Area","SEPA","Guaratuba",1,0,0,199596,0,0,"BRA"
"745",250,"Americas","Southern Tropical America","Brazil",4899,"II",-22.55,-45.05,1977,"State Park","SP","Ilha Anchieta",0,1,0,828,0,1,"BRA"
"746",202,"Americas","Southern Tropical America","Brazil",19477,"V",-24.833333,-47.833333,1987,"State Environmental Protection Area","SEPA","Ilha Comprida",0,1,0,19375,0,1,"BRA"
"747",212,"Americas","Southern Tropical America","Brazil",40923,"IV",-24.5,-46.067001,1985,"Area of Outstanding Ecological Interest","AOEI","Ilha do Ameixal",0,1,0,400,0,1,"BRA"
"748",193,"Americas","Southern Tropical America","Brazil",4901,"II",-25.166667,-47.983333,1962,"State Park","SP","Ilha do Cardoso",0,1,0,13600,0,1,"BRA"
"749",164,"Americas","Southern Tropical America","Brazil",19436,"Ia",-25.549999,-48.333,1982,"State Ecological Station","SES","Ilha do Mel",0,1,0,2240,0,1,"BRA"
"750",109,"Americas","Southern Tropical America","Brazil",10843,"Ia",-29.333,-49.667,1983,"Ecological Reserve","ER","Ilha dos Lobos",0,1,0,2,0,0,"BRA"
"751",237,"Americas","Southern Tropical America","Brazil",15985,"II",-23.166667,-44.216667,1978,"National Park","NP","Ilha Grande",0,1,0,81986,0,1,"BRA"
"752",225,"Americas","Southern Tropical America","Brazil",4900,"II",-23.85,-45.233056,1977,"State Park","SP","Ilhabela",0,1,0,27025,0,1,"BRA"
"753",213,"Americas","Southern Tropical America","Brazil",40922,"IV",-24.5,-47.833333,1985,"Area of Outstanding Ecological Interest","AOEI","Ilhas Queimada Grande e Pequena",0,1,0,33,0,1,"BRA"
"754",206,"Americas","Southern Tropical America","Brazil",61718,"Unknown",-24.583333,-50.65,0,"State Forest","SFo","Imba· (parte II)",1,1,0,23,0,0,"BRA"
"755",201,"Americas","Southern Tropical America","Brazil",4902,"II",-24.866667,-48.35,1969,"State Park","SP","Jacupiranga",0,1,0,150000,0,1,"BRA"
"756",716,"Americas","Southern Tropical America","Brazil",40903,"V",-2.816667,-40.5,1984,"Environmental Protection Area","EPA","Jericoacoara",0,1,0,5480,0,1,"BRA"
"757",214,"Americas","Southern Tropical America","Brazil",19768,"Ia",-24.4,-47.083333,1986,"Ecological Station","ES","Juréia",0,1,0,24065,0,1,"BRA"
"758",768,"Americas","Southern Tropical America","Brazil",42,"Ia",-1.6,-50.25,1980,"Biological Reserve","BiR","Lago Piratuba",1,1,0,357000,0,1,"BRA"
"759",681,"Americas","Southern Tropical America","Brazil",61693,"II",-3.833333,-38.833333,1991,"State Ecological Park","SEP","Lagoa da Maraponga",1,0,0,31,0,0,"BRA"
"760",215,"Americas","Southern Tropical America","Brazil",168273,"II",-24.321667,-46.1825,1993,"State Marine Park","SMP","Laje de Santos",1,1,0,5000,0,0,"BRA"
"761",725,"Americas","Southern Tropical America","Brazil",61,"II",-2.5,-43,1981,"National Park","NP","Lençóis Maranhenses",1,1,0,155000,0,1,"BRA"
"762",231,"Americas","Southern Tropical America","Brazil",61721,"Unknown",-23.5167,-51.65,0,"Forest Garden","FG","Mandaguari",1,0,0,21,0,0,"BRA"
"763",239,"Americas","Southern Tropical America","Brazil",19479,"V",-22.983,-44.016998,1987,"State Environmental Protection Area","SEPA","Mangaratiba",0,1,0,22936,0,1,"BRA"
"764",589,"Americas","Southern Tropical America","Brazil",10821,"IV",-6.933333,-35.1,1985,"Area of Outstanding Ecological Interest","AOEI","Manguezais da Foz do Rio Mamanguape",0,1,0,5721,0,1,"BRA"
"765",514,"Americas","Southern Tropical America","Brazil",33519,"Ia",-9.833333,-36.166667,1987,"State Ecological Reserve","SER","Manguezais da Lagoa do Roteiro",0,1,0,742,0,1,"BRA"
"766",286,"Americas","Southern Tropical America","Brazil",40919,"III",-21.667,-41.016998,1977,"Area of Watershed","ArWa","Manguezal do Rio Parafba do Sul",0,1,0,760,0,1,"BRA"
"767",946,"Americas","Southern Tropical America","Brazil",2219,"Ia",2.2,-50.466667,1981,"Ecological Station","ES","Maracá-Jipioca",1,1,0,72000,0,1,"BRA"
"768",947,"Americas","Southern Tropical America","Brazil",2219,"Ia",2.2,-50.466667,1981,"Ecological Station","ES","Maracá-Jipioca",1,1,0,72000,0,1,"BRA"
"769",246,"Americas","Southern Tropical America","Brazil",19481,"V",-22.916667,-42.333333,1986,"State Environmental Protection Area","SEPA","Massambala",0,1,0,11000,0,1,"BRA"
"770",391,"Americas","Southern Tropical America","Brazil",68,"II",-16.85,-39.35,1961,"National Park","NP","Monte Pascoal",1,1,0,22500,0,1,"BRA"
"771",797,"Americas","Southern Tropical America","Brazil",71009,"II",-0.5,-44.75,1991,"State Marine Park","SMP","Parcel Manoel Lufs",1,0,1,45237,0,0,"BRA"
"772",240,"Americas","Southern Tropical America","Brazil",15984,"II",-22.98,-43.46,1974,"State Park","SP","Pedra Branca",0,1,0,12500,0,1,"BRA"
"773",509,"Americas","Southern Tropical America","Brazil",18727,"V",-10.05,-36.166667,1983,"Environmental Protection Area","EPA","Piatabutu",0,1,0,8600,0,1,"BRA"
"774",252,"Americas","Southern Tropical America","Brazil",49,"Ia",-22.516667,-42.25,1974,"Biological Reserve","BiR","Poço das Antas",0,1,0,5000,0,1,"BRA"
"775",235,"Americas","Southern Tropical America","Brazil",19427,"Ia",-23.166667,-44.266667,1981,"State Biological Reserve","SBiR","Praia do Sul",0,1,0,3600,0,1,"BRA"
"776",400,"Americas","Southern Tropical America","Brazil",220180,"IV",-16.4,38.983333,0,"State Marine Park","SMP","Recife de Fora",1,0,1,1700,0,0,"BRA"
"777",247,"Americas","Southern Tropical America","Brazil",27267,"V",-22.799999,-43.117001,0,"State Environmental Protection Area","SEPA","Reconcavo",0,1,0,5000,0,1,"BRA"
"778",562,"Americas","Southern Tropical America","Brazil",40913,"V",-8,-34.966667,1986,"State Environmental Protection Area","SEPA","Rio Beberibe",0,1,0,0,0,1,"BRA"
"779",559,"Americas","Southern Tropical America","Brazil",40914,"V",-8.066667,-35.1,1986,"State Environmental Protection Area","SEPA","Rio Capibaribe",0,1,0,0,0,1,"BRA"
"780",529,"Americas","Southern Tropical America","Brazil",40905,"V",-8.866667,-35.5,1986,"State Environmental Protection Area","SEPA","Rio Carro Quebrado",0,1,0,402,0,1,"BRA"
"781",682,"Americas","Southern Tropical America","Brazil",61690,"II",-3.833333,-38.9,1989,"State Ecological Park","SEP","Rio Coc=",1,0,0,1155,0,0,"BRA"
"782",537,"Americas","Southern Tropical America","Brazil",40906,"V",-8.5,-35.083333,1986,"State Environmental Protection Area","SEPA","Rio Formoso",0,1,0,2724,0,1,"BRA"
