"","ID","DISEASE_TYPE","YEAR","LAT","LON","REGION","SUBREGION","COUNTRY","LOCATION","NEAREST_TOWN","GENUS_SPECIES","PERCENTAGE_INCIDENCE","DISEASE_REMARKS","MORTALITY_PERCENTAGE","DISEASED_PERCENTAGE","REFERENCE_ID","REMARKS","COUNTRY_CODE","SOURCE"
"973",1910,"Black-band Disease",1978,17.3167,-88,"Americas","Mesoamerica","Belize","","","Gorgonia flabellum","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"974",1911,"Black-band Disease",1979,17.3167,-88,"Americas","Mesoamerica","Belize","","","Gorgonia flabellum","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"975",1912,"Black-band Disease",1980,17.3167,-88,"Americas","Mesoamerica","Belize","","","Gorgonia flabellum","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"976",1898,"Black-band Disease",1978,17.3167,-88,"Americas","Mesoamerica","Belize","","","Gorgonia ventalina","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"977",1899,"Black-band Disease",1979,17.3167,-88,"Americas","Mesoamerica","Belize","","","Gorgonia ventalina","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"978",1900,"Black-band Disease",1980,17.3167,-88,"Americas","Mesoamerica","Belize","","","Gorgonia ventalina","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"979",1886,"Black-band Disease",1978,17.3167,-88,"Americas","Mesoamerica","Belize","","","Dichocoenia stokesii","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"980",1887,"Black-band Disease",1979,17.3167,-88,"Americas","Mesoamerica","Belize","","","Dichocoenia stokesii","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"981",1888,"Black-band Disease",1980,17.3167,-88,"Americas","Mesoamerica","Belize","","","Dichocoenia stokesii","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"982",1874,"Black-band Disease",1978,17.3167,-88,"Americas","Mesoamerica","Belize","","","Montastrea cavernosa","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"983",1875,"Black-band Disease",1979,17.3167,-88,"Americas","Mesoamerica","Belize","","","Montastrea cavernosa","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"984",1876,"Black-band Disease",1980,17.3167,-88,"Americas","Mesoamerica","Belize","","","Montastrea cavernosa","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"985",1862,"Black-band Disease",1978,17.3167,-88,"Americas","Mesoamerica","Belize","","","Colpophyllia natans","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"986",1863,"Black-band Disease",1979,17.3167,-88,"Americas","Mesoamerica","Belize","","","Colpophyllia natans","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"987",1864,"Black-band Disease",1980,17.3167,-88,"Americas","Mesoamerica","Belize","","","Colpophyllia natans","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"988",1850,"Black-band Disease",1978,17.3167,-88,"Americas","Mesoamerica","Belize","","","Diploria labyrinthiformis","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"989",1851,"Black-band Disease",1979,17.3167,-88,"Americas","Mesoamerica","Belize","","","Diploria labyrinthiformis","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"990",1852,"Black-band Disease",1980,17.3167,-88,"Americas","Mesoamerica","Belize","","","Diploria labyrinthiformis","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"991",1838,"Black-band Disease",1978,17.3167,-88,"Americas","Mesoamerica","Belize","","","Diploria clivosa","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"992",1839,"Black-band Disease",1979,17.3167,-88,"Americas","Mesoamerica","Belize","","","Diploria clivosa","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"993",1840,"Black-band Disease",1980,17.3167,-88,"Americas","Mesoamerica","Belize","","","Diploria clivosa","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"994",1826,"Black-band Disease",1978,17.3167,-88,"Americas","Mesoamerica","Belize","","","Favia fragum","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"995",1827,"Black-band Disease",1979,17.3167,-88,"Americas","Mesoamerica","Belize","","","Favia fragum","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"996",1828,"Black-band Disease",1980,17.3167,-88,"Americas","Mesoamerica","Belize","","","Favia fragum","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"997",1814,"Black-band Disease",1978,17.3167,-88,"Americas","Mesoamerica","Belize","","","Siderastrea siderea","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"998",1815,"Black-band Disease",1979,17.3167,-88,"Americas","Mesoamerica","Belize","","","Siderastrea siderea","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"999",1816,"Black-band Disease",1980,17.3167,-88,"Americas","Mesoamerica","Belize","","","Siderastrea siderea","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"1000",1802,"White-band disease",1978,17.3167,-88,"Americas","Mesoamerica","Belize","","","Mycetophyllia lamarckiana","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"1001",1803,"White-band disease",1979,17.3167,-88,"Americas","Mesoamerica","Belize","","","Mycetophyllia lamarckiana","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"1002",1804,"White-band disease",1980,17.3167,-88,"Americas","Mesoamerica","Belize","","","Mycetophyllia lamarckiana","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"1003",1790,"White-band disease",1978,17.3167,-88,"Americas","Mesoamerica","Belize","","","Montastrea cavernosa","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"1004",1791,"White-band disease",1979,17.3167,-88,"Americas","Mesoamerica","Belize","","","Montastrea cavernosa","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"1005",1792,"White-band disease",1980,17.3167,-88,"Americas","Mesoamerica","Belize","","","Montastrea cavernosa","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"1006",1778,"White-band disease",1978,17.3167,-88,"Americas","Mesoamerica","Belize","","","Siderastrea radians","no data","Single (1) colony","no data","no data",760,"","BLZ","Antonius,  A., 1982. The ""band"" diseases in coral reefs, p. 7-14. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
